pair_id,rank,cx,cy,gterr,corr_score,psr,context_combined,grad_ncc,phase_penalty,neigh_cons,family,dist_to_center,v25
v00027,11,502.0,521.0,273.6139187824841,0.5420821905136108,0.0,0.5225932064530276,0.17258238792419434,0.0875,0.0,197,21.095023109728988,0.02291568129701878
v00027,12,713.0,513.0,461.69013898548513,0.6102930307388306,0.0,0.667048436520241,0.3741505742073059,0.05,0.0,197,213.39634486091836,0.02279255745447184
v00027,13,414.0,472.0,252.09441478946255,0.4685885012149811,0.0,0.40401738390723363,0.18158133327960968,0.125,0.0,197,90.44335243676011,0.017846529967904423
v00027,14,504.0,631.0,225.36457556910634,0.407742977142334,0.0,0.4750961339425138,0.1468593180179596,0.09358541225631423,0.0,197,131.06105447462264,0.013921770391093633
v00027,15,496.0,402.0,355.7334512168697,0.50655198097229,0.0,0.6023282548687412,0.19730645418167114,0.12961646096066226,0.0,197,98.08159868191383,0.012223937598443679
v00027,16,622.0,469.0,401.5482906089582,0.39912205934524536,0.0,0.3296805406982603,0.18765458464622498,0.05,0.0,197,125.87692401707312,0.008593586067034805
v00027,17,561.0,686.0,274.6942615283437,0.3877842426300049,0.0,0.3281445805489182,0.05997570976614952,0.1340990257669732,0.0,197,195.74728606036916,0.008454984511046882
v00027,18,502.0,548.0,257.87871166231804,0.5509777069091797,0.0,0.5567643318296602,0.19002796709537506,0.1340990257669732,0.0,197,48.041648597857254,0.007952884588123843
v00027,19,501.0,687.0,214.68666709258474,0.6239244341850281,0.0,0.7019993839589902,0.3290437161922455,0.08106601717798213,0.0,197,187.00267377767625,0.007424621996816737
v00027,20,438.0,687.0,151.69211450618525,0.3821810185909271,0.0,0.32988940409592493,0.2625444233417511,0.1340990257669732,0.0,197,197.0101520226813,0.006030530862746909
v00028,1,609.0,610.0,434.35089495146144,0.7247123122215271,0.0,0.766220751456095,0.40554383397102356,0.05885254915624212,0.0,200,154.85799947048264,0.9107506353111907
v00028,2,302.0,492.0,187.04046152446816,0.5744644999504089,0.0,0.5176538968711799,0.39392292499542236,0.05,0.0,200,198.16155025635018,0.277902452892269
v00028,3,501.0,304.0,201.22569894606767,0.6257761120796204,0.0,0.6184465241475037,0.36526259779930115,0.05,0.0,200,196.0025510038071,0.27721394968831353
v00028,4,517.0,304.0,217.2255257637446,0.6308536529541016,0.0,0.6147506697631006,0.41261857748031616,0.05885254915624212,0.0,200,196.73586353280888,0.24287797116964305
v00028,5,303.0,529.0,224.0504344816287,0.5734112858772278,0.0,0.5152347225931739,0.27409595251083374,0.05,0.0,200,199.12307751739877,0.21446189925643314
v00028,6,532.0,304.0,232.2253850785901,0.5861757397651672,0.0,0.6095951498718571,0.29719430208206177,0.09358541225631423,0.0,200,198.59506539690256,0.031430349837826534
v00028,7,470.0,304.0,170.22612713026007,0.6263002753257751,0.0,0.6190539829044471,0.36143389344215393,0.1340990257669732,0.0,200,198.2826265712657,0.028079333296207182
v00028,8,455.0,304.0,155.22639571349734,0.6347315311431885,0.0,0.6164205016668549,0.4143463373184204,0.05,0.0,200,201.0994778710278,0.027733375853552105
v00028,9,486.0,304.0,186.2258883312663,0.6321977376937866,0.0,0.6130352074943046,0.4180667996406555,0.2,0.0,200,196.4993638666548,0.026283504483622502
v00028,10,424.0,305.0,124.22335070688166,0.6350017786026001,0.0,0.6153363063279368,0.413532018661499,0.05,0.0,200,209.2868844433401,0.023763557251916704
v00028,11,603.0,610.0,430.10001136074135,0.627484142780304,0.0,0.5993369309716636,0.24447570741176605,0.16249999999999998,0.0,200,150.6950563223625,0.02203209739922296
v00028,12,302.0,417.0,112.04930725672766,0.5658929347991943,0.0,0.5082050136225408,0.31940382719039917,0.05,0.0,200,214.6928037918365,0.01712941070609463
v00028,13,609.0,604.0,430.15854401126296,0.5560183525085449,0.0,0.6046893657751278,0.1227101981639862,0.12961646096066226,0.0,200,150.65523555456014,0.015759434274875184
v00028,14,608.0,567.0,404.5490205670619,0.4064890742301941,0.0,0.46409026762543804,0.13201171159744263,0.16249999999999998,0.0,200,127.09445306542689,0.015533244255722056
v00028,15,615.0,610.0,438.64265651867606,0.6331300139427185,0.0,0.6665405734975691,0.18122968077659607,0.17694368026754387,0.0,200,159.13830462839547,0.013669523103190707
v00028,16,609.0,461.0,346.35759044258896,0.387451171875,0.0,0.42714840404914445,0.18614621460437775,0.125,0.0,200,115.76700738984316,0.013433655549462931
v00028,17,608.0,449.0,340.2138736784066,0.4229763150215149,0.0,0.4653290501206837,0.11328968405723572,0.12961646096066226,0.0,200,119.4361754243663,0.013315080810769936
v00028,18,302.0,498.0,193.04005078359242,0.44455307722091675,0.0,0.4311520064344732,0.27009451389312744,0.14270509831248424,0.0,200,198.01010075246163,0.012058251319433123
v00028,19,440.0,304.0,140.22672175672892,0.6270532608032227,0.0,0.6196627274299833,0.3614616096019745,0.0875,0.0,200,204.9780476051033,0.011908572438766678
v00028,20,609.0,524.0,378.9353685383273,0.43203508853912354,0.0,0.4763328027974976,0.1369095891714096,0.14270509831248424,0.0,200,111.61093136427094,0.011546587900820561
v00029,1,392.0,472.0,0.23976588151124797,0.9743683338165283,0.0,0.9784668830429732,0.9068951606750488,0.0,0.0,173,111.57060544785082,0.9347100244196402
v00029,2,658.0,489.0,266.7717505191018,0.7953173518180847,0.0,0.8123203137502853,0.4904364347457886,0.05,0.0,173,158.38244852255568,0.732322164038112
v00029,3,561.0,483.0,169.5867691127458,0.5812414884567261,0.0,0.5351243356084618,0.4400976002216339,0.05,0.0,173,63.324560795950255,0.5263492662576366
v00029,4,579.0,484.0,187.61372456009556,0.5747677087783813,0.0,0.5325997067307049,0.4337765574455261,0.05,0.0,173,80.60397012554654,0.49738780371043206
v00029,5,543.0,482.0,151.56000419928768,0.5790133476257324,0.0,0.5306810578835364,0.41923215985298157,0.05,0.0,173,46.61544808322666,0.3924817263526753
v00029,6,386.0,585.0,113.23271520560344,0.5780849456787109,0.0,0.5522796684087863,0.41505002975463867,0.05,0.0,173,142.20056258679148,0.3797187342364599
v00029,7,396.0,405.0,67.04788629268239,0.600471556186676,0.0,0.5890091038996529,0.39936769008636475,0.05,0.0,173,140.85808461000738,0.22103297847829403
v00029,8,587.0,484.0,195.59778852420968,0.6205292344093323,0.0,0.5887924895915758,0.5131306648254395,0.05,0.0,173,88.45903006477066,0.20338209818185496
v00029,9,387.0,563.0,91.21042960421468,0.5720928907394409,0.0,0.5439767257634911,0.4648256003856659,0.05,0.0,173,129.37542270462347,0.17873878128905749
v00029,10,570.0,483.0,178.56849006580376,0.623871386051178,0.0,0.5867835718618396,0.5494242906570435,0.05,0.0,173,72.03471385380801,0.17404058008187043
v00029,11,400.0,473.0,8.295380194845553,0.6051466464996338,0.0,0.5608113275583027,0.36730343103408813,0.05,0.0,173,103.58088626768937,0.16711267387530424
v00029,12,490.0,478.0,98.41239890702454,0.5761942863464355,0.0,0.5484157254003004,0.4212333559989929,0.05,0.0,173,24.166091947189145,0.16293967718167424
v00029,13,499.0,479.0,107.45791854286811,0.6326701641082764,0.0,0.5848848962317988,0.5646774172782898,0.05,0.0,173,21.02379604162864,0.1270096900261084
v00029,14,481.0,478.0,89.43135284872984,0.6329702734947205,0.0,0.585984304641072,0.5500041246414185,0.05,0.0,173,29.068883707497267,0.1270096900261084
v00029,15,517.0,480.0,125.48482634477101,0.6268319487571716,0.0,0.58317842531685,0.5575204491615295,0.05,0.0,173,26.248809496813376,0.1270096900261084
v00029,16,508.0,480.0,116.50497095186984,0.5740333199501038,0.0,0.5225001039535722,0.4089949131011963,0.05,0.0,173,21.540659228538015,0.12260194669180347
v00029,17,446.0,476.0,54.37775515743512,0.6219955086708069,0.0,0.5782057480605445,0.530985951423645,0.05,0.0,173,59.09314681077663,0.11785584676163187
v00029,18,464.0,477.0,72.4028842047996,0.6245951056480408,0.0,0.5738412758785097,0.5457127690315247,0.05,0.0,173,42.720018726587654,0.11785584676163187
v00029,19,534.0,481.0,142.51396729428922,0.6294134259223938,0.0,0.5892742528515995,0.5437211990356445,0.05,0.0,173,38.948684188300895,0.11785584676163187
v00029,20,552.0,482.0,160.54117309640353,0.6293081045150757,0.0,0.5907027036792017,0.5570160150527954,0.05,0.0,173,55.02726596879042,0.11785584676163187
v00030,1,541.0,572.0,0.43776617308210924,0.9790820479393005,0.0,0.9757455291052632,0.9128514528274536,0.0,0.0,192,82.85529554590944,0.9347100244196402
v00030,2,543.0,648.0,76.07435070441905,0.5275302529335022,0.0,0.4950352890670764,0.4307611584663391,0.05,0.0,192,154.12008305214476,0.7811755808314412
v00030,3,447.0,574.0,93.58579667833155,0.5366482138633728,0.0,0.5495775262819314,0.27456405758857727,0.05,0.0,192,91.02197536858887,0.7404045512518606
v00030,4,542.0,626.0,54.05441453117826,0.5237279534339905,0.0,0.5323531587184971,0.4017648994922638,0.05,0.0,192,132.81566172707193,0.6511690032027591
v00030,5,635.0,571.0,94.44126531526523,0.5356228351593018,0.0,0.5273521481904404,0.39086395502090454,0.05,0.0,192,152.5319638633162,0.6248264365686372
v00030,6,603.0,571.0,62.44379024016391,0.5524128675460815,0.0,0.5273534346602676,0.5297108888626099,0.05,0.0,192,125.09996003196804,0.5712294701221412
v00030,7,556.0,572.0,15.436378782131797,0.5289220213890076,0.0,0.47453863169932825,0.5083115696907043,0.05,0.0,192,91.21403400793103,0.5079788110861297
v00030,8,621.0,571.0,80.44212279880098,0.5135985016822815,0.0,0.5055815816041582,0.24413339793682098,0.05,0.0,192,140.29255147726127,0.5043077289654316
v00030,9,460.0,574.0,80.58936739531305,0.5252726078033447,0.0,0.5311046544980154,0.19594532251358032,0.05,0.0,192,84.11896337925236,0.4937188689033667
v00030,10,526.0,573.0,14.600415896846261,0.5358113646507263,0.0,0.3839333698708061,0.4810674786567688,0.05,0.0,192,77.4919350642375,0.45738273003829333
v00030,11,385.0,575.0,155.59327118992877,0.5301409363746643,0.0,0.5419559588529482,0.23534883558750153,0.05,0.0,192,137.2953021774598,0.4144922561301521
v00030,12,398.0,575.0,142.595970619234,0.5311859250068665,0.0,0.5327700446261817,0.222018301486969,0.05,0.0,192,126.60568707605516,0.3804502106446383
v00030,13,416.0,574.0,124.58028881745095,0.5306544899940491,0.0,0.5428266387385496,0.18391269445419312,0.05885254915624212,0.0,192,111.94641575325224,0.2872631481642066
v00030,14,544.0,685.0,113.08754916972745,0.5251092910766602,0.0,0.4884916255798027,0.39359816908836365,0.05,0.0,192,190.16045856065872,0.18560286494054806
v00030,15,541.0,578.0,6.051080412020144,0.6886444091796875,0.0,0.7129907696224201,0.3837094306945801,0.11249999999999999,0.0,192,88.11923740024082,0.13603850794408934
v00030,16,354.0,576.0,186.60729813521746,0.525542676448822,0.0,0.5387076425533794,0.2555065155029297,0.125,0.0,192,164.59647626847908,0.1033376793582422
v00030,17,666.0,570.0,125.45172345011883,0.5389057397842407,0.0,0.5303999510574684,0.40202105045318604,0.05,0.0,192,180.15548839821673,0.10223447495358402
v00030,18,544.0,692.0,120.08450511189069,0.5332702398300171,0.0,0.5155726609838297,0.32212069630622864,0.05885254915624212,0.0,192,196.9771560359221,0.08039536579043584
v00030,19,541.0,566.0,5.980610695560783,0.655581533908844,0.0,0.6860338945364546,0.37993523478507996,0.16249999999999998,0.0,192,77.69813382572325,0.0765549904689201
v00030,20,547.0,572.0,6.4364353096692,0.5795537233352661,0.0,0.6017596353628787,0.3653687834739685,0.16249999999999998,0.0,192,85.98255637046388,0.07210191051158861
v00031,1,393.0,621.0,,0.47126999497413635,0.0,0.47787277312112497,0.17139632999897003,0.05885254915624212,0.33721770346164703,200,161.5239920259526,0.8880626803845052
v00031,2,393.0,631.0,,0.39593270421028137,0.0,0.4241176287375311,0.17598815262317657,0.0875,0.26788977161049843,200,169.14490828872147,0.3959007941742752
v00031,3,393.0,613.0,,0.39144769310951233,0.0,0.4340556456232474,0.18015119433403015,0.2,0.26601289212703705,200,155.62133529821674,0.0630733177288583
v00031,4,383.0,631.0,,0.38184654712677,0.0,0.31999499771882073,0.1246441900730133,0.09358541225631423,0.2679123803973198,200,175.64168070250295,0.050362230834808425
v00031,5,562.0,617.0,,0.29005753993988037,0.0,0.15074744461255873,0.1299111396074295,0.11020817282989959,0.18237463268451393,200,132.41223508422476,0.03597810352147633
v00031,6,383.0,614.0,,0.3919728398323059,0.0,0.32666283892758363,0.08857447654008865,0.16249999999999998,0.26371450163424015,200,163.35544068074378,0.0315143169366334
v00031,7,486.0,618.0,,0.29750776290893555,0.0,0.15693720363648772,0.13592886924743652,0.16249999999999998,0.18557844264432788,200,118.82760622010359,0.03124445738791037
v00031,8,510.0,618.0,,0.28895851969718933,0.0,0.15141322952848815,0.09514579176902771,0.12961646096066226,0.18698402342852205,200,118.4229707446997,0.029388500224411068
v00031,9,623.0,616.0,,0.29220518469810486,0.0,0.1502280532631672,0.1401566118001938,0.16249999999999998,0.18359417596366256,200,169.07099100673656,0.026299913164650794
v00031,10,399.0,621.0,,0.2998967170715332,0.0,0.19438503079967379,0.061041392385959625,0.17694368026754387,0.236068245023489,200,157.61345120261785,0.024374212296800327
v00031,11,380.0,455.0,,0.3174408972263336,0.0,0.32594579197597573,0.10436292737722397,0.09358541225631423,0.19554452039301395,200,128.16005617976296,0.02315446262126976
v00031,12,380.0,435.0,,0.3197591006755829,0.0,0.33041003987757744,0.08373810350894928,0.16249999999999998,0.2028341623954475,200,136.4734406395618,0.02301930020429519
v00031,13,389.0,415.0,,0.3172667324542999,0.0,0.4227377152770279,0.15732592344284058,0.11020817282989959,0.20528530969750136,200,139.8070098385628,0.022632814212085153
v00031,14,377.0,621.0,,0.3234837055206299,0.0,0.1551443495210493,0.04664132744073868,0.16249999999999998,0.24098363146185875,200,172.53985046939155,0.020049181918052328
v00031,15,434.0,619.0,,0.3048754930496216,0.0,0.16290554071143346,0.06904218345880508,0.11020817282989959,0.19620080944150686,200,136.07718398026907,0.018832134864354727
v00031,16,448.0,619.0,,0.29611316323280334,0.0,0.15483463896669764,0.12605662643909454,0.17694368026754387,0.20040932158008218,200,129.86531484580476,0.01849807740342924
v00031,17,601.0,616.0,,0.2886810898780823,0.0,0.1575048441149419,0.15131714940071106,0.16249999999999998,0.17813186952844262,200,153.8083222715858,0.018386212254424047
v00031,18,380.0,474.0,,0.3140726387500763,0.0,0.33071534095496774,0.130975604057312,0.14270509831248424,0.19847234012559056,200,122.78436382536663,0.01806583365211719
v00031,19,632.0,616.0,,0.2873414158821106,0.0,0.1506765314455445,0.10556354373693466,0.05,0.18818268183167675,200,175.72706109191037,0.017520885293293126
v00031,20,556.0,617.0,,0.28730881214141846,0.0,0.15168088975681826,0.0991869866847992,0.16249999999999998,0.18167444434948266,200,129.71121771072848,0.017227043827523453
v00032,1,336.5,502.5,81.04778582651082,0.5503149628639221,0.0,0.5722650540947813,0.2972738742828369,0.05,0.0,184,163.51911203281406,0.8235131304573354
v00032,2,645.5,564.5,305.03363515468493,0.5601664185523987,0.0,0.5251736884322558,0.4568944275379181,0.05,0.0,184,159.15558425641245,0.7961062281018351
v00032,3,510.5,573.5,169.73643309307886,0.5628961324691772,0.0,0.5301918878262321,0.4282895028591156,0.05,0.0,184,74.24621202458749,0.7747542782643415
v00032,4,611.5,567.5,270.9144704732216,0.5587930679321289,0.0,0.5154551095907011,0.3772048056125641,0.05,0.0,184,130.3399401565,0.6893935481324166
v00032,5,442.5,577.5,101.61889210112034,0.5577254891395569,0.0,0.536065346969757,0.42027604579925537,0.05,0.0,184,96.50129532809392,0.6737052082377095
v00032,6,409.5,579.5,68.55846502465171,0.570777952671051,0.0,0.5318332114560957,0.4239279627799988,0.05,0.0,184,120.45953677480252,0.6724690315104537
v00032,7,476.5,575.5,135.67766203583474,0.5614197254180908,0.0,0.5327817294474453,0.43376702070236206,0.05,0.0,184,79.07275131168764,0.653637319917574
v00032,8,544.5,571.5,203.7952047100527,0.560563862323761,0.0,0.5239745924651829,0.4212353527545929,0.05,0.0,184,84.21698166047035,0.5458241562554164
v00032,9,341.5,583.5,0.4534746236446548,0.974781334400177,0.0,0.9665244497527783,0.8926889896392822,0.0,0.0,184,179.14937901092486,0.44936741209979786
v00032,10,333.5,462.5,121.15546410363218,0.6182008981704712,0.0,0.5958846200828959,0.24611124396324158,0.05,0.0,184,170.67073562857811,0.14988075583450167
v00032,11,678.5,562.5,338.09415061636923,0.5603991746902466,0.0,0.538692798679581,0.42073532938957214,0.05,0.0,184,189.12561962885937,0.13042666342609577
v00032,12,334.5,468.5,115.10648113390094,0.5453677177429199,0.0,0.5570569515037345,0.24538490176200867,0.05,0.0,184,168.47106576501497,0.12149119074144535
v00032,13,493.5,574.5,152.70704747108337,0.5124809145927429,0.0,0.49811559236572805,0.39088988304138184,0.05,0.0,184,74.78301946297702,0.11809836120583099
v00032,14,526.5,572.5,185.76753874845426,0.5121668577194214,0.0,0.5103647780051915,0.33422961831092834,0.125,0.0,184,77.19132075563937,0.06643354609561086
v00032,15,560.5,570.5,219.8263114286129,0.5115390419960022,0.0,0.5072256844315146,0.34298208355903625,0.05,0.0,184,92.90048439055633,0.06112532440308328
v00032,16,661.5,563.5,321.06485374325644,0.5101510286331177,0.0,0.516045573757663,0.3665684163570404,0.05,0.0,184,173.53529900282535,0.03496557195986154
v00032,17,577.5,569.5,236.85569777426727,0.5608566999435425,0.0,0.5254669035185209,0.386129230260849,0.16249999999999998,0.0,184,104.09851103642166,0.02636759980336018
v00032,18,594.5,568.5,253.88508412264113,0.5102600455284119,0.0,0.5024461624156408,0.33949506282806396,0.11020817282989959,0.0,184,116.71546598459007,0.02053162662210036
v00032,19,628.5,565.5,288.00434754332423,0.5093458890914917,0.0,0.5128798583575811,0.4088848829269409,0.05,0.0,184,144.23071794870884,0.019038462514520973
v00032,20,347.5,583.5,6.446818533520139,0.6463924050331116,0.0,0.6306051888363524,0.3401593565940857,0.16249999999999998,0.0,184,173.8634521686487,0.018807138312735998
v00033,1,683.0,438.0,0.8963891512949429,0.9164278507232666,0.0,0.9347227955125483,0.7229164242744446,0.0,0.4338158518075943,198,193.2174940319846,0.46548859768337025
v00033,2,438.0,424.0,244.6308250439696,0.6673676371574402,0.0,0.632162836748251,0.5131530165672302,0.05,0.6217626929283142,198,98.08159868191383,0.4118759762942421
v00033,3,572.0,432.0,110.39515151469718,0.6634649038314819,0.0,0.6301191940351645,0.5105836391448975,0.05,0.618409276008606,198,99.03534722511958,0.4118759762942421
v00033,4,359.0,419.0,323.78697763300937,0.6439608335494995,0.0,0.6103355979428303,0.45977169275283813,0.05,0.5549469888210297,198,162.60996279441184,0.3902465977009913
v00033,5,367.0,420.0,315.74337978113755,0.6628044247627258,0.0,0.6277888422849408,0.5001013875007629,0.05,0.6091969311237335,198,155.2063143045411,0.37860375252517353
v00033,6,533.0,430.0,149.44637059982375,0.6392501592636108,0.0,0.6147241129738761,0.4574795365333557,0.05,0.5941526591777802,198,77.38862965578342,0.34533665881177966
v00033,7,501.0,428.0,181.5068340087374,0.6605846285820007,0.0,0.6259304382836295,0.4945397675037384,0.05,0.6153809726238251,198,72.00694410957877,0.3411585233684205
v00033,8,493.0,427.0,189.54908546595152,0.6604913473129272,0.0,0.6241738702049355,0.49762800335884094,0.05885254915624212,0.6185174584388733,198,73.33484846919642,0.3411585233684205
v00033,9,399.0,422.0,283.68180902060004,0.6541405916213989,0.0,0.6268793318853905,0.4924475848674774,0.05,0.6075218319892883,198,127.61269529321916,0.3304828253509646
v00033,10,596.0,433.0,86.37535169619112,0.6481119990348816,0.0,0.6210017737005442,0.4832267761230469,0.05885254915624212,0.5876511931419373,198,117.06835610018618,0.305935669907597
v00033,11,517.0,429.0,165.4765066064292,0.6538423299789429,0.0,0.6246685368899048,0.4827544093132019,0.05,0.6081579029560089,198,73.00684899377592,0.3032409734828815
v00033,12,580.0,432.0,102.40584911931764,0.6560385227203369,0.0,0.6244932696946732,0.49440494179725647,0.05,0.6140870749950409,198,104.9952379872535,0.26741967715152837
v00033,13,414.0,423.0,268.6496392311099,0.6453063488006592,0.0,0.6095671959599173,0.4575974941253662,0.05,0.6041226387023926,198,115.43396380615195,0.2665788207517514
v00033,14,603.0,434.0,79.33531883436609,0.6421088576316833,0.0,0.6087818349319816,0.447474867105484,0.05,0.5392493307590485,198,122.3315167894194,0.2525826855161199
v00033,15,454.0,425.0,228.60005251199203,0.6629289984703064,0.0,0.6320266703804707,0.5107805132865906,0.09358541225631423,0.6177880167961121,198,87.98295289429652,0.24169488117132415
v00033,16,556.0,431.0,126.4252586754747,0.6634000539779663,0.0,0.6266352970401283,0.5068690776824951,0.125,0.6195684969425201,198,88.86506625215557,0.2346535617722225
v00033,17,430.0,424.0,252.61902562118667,0.6496009230613708,0.0,0.6157967540301443,0.4681207537651062,0.05,0.609027087688446,198,103.32473082471591,0.2306868317221039
v00033,18,446.0,424.0,236.64342166557,0.6503939032554626,0.0,0.6174568126450777,0.47408509254455566,0.09358541225631423,0.6108511686325073,198,93.23089616645332,0.22207834643568503
v00033,19,304.0,416.0,378.8685677717717,0.9030892848968506,0.0,0.9174815265007639,0.6407654881477356,0.0,0.43630290031433105,198,213.24164696418944,0.20168106279953193
v00033,20,477.0,426.0,205.57994151712938,0.647049069404602,0.0,0.6098562821582769,0.4685118496417999,0.0875,0.6078440546989441,198,77.4919350642375,0.14098211921762835
v00034,1,375.5,464.5,,0.6686790585517883,0.0,0.6777142902026518,0.3906082212924957,0.05,0.6555769443511963,184,129.46234973921955,0.8290416283662386
v00034,2,380.5,530.5,,0.6839178800582886,0.0,0.6848599868089604,0.3243723511695862,0.05,0.6685362160205841,184,123.330855830972,0.8152636072638929
v00034,3,384.5,585.5,,0.6874282956123352,0.0,0.686351996546252,0.24830618500709534,0.05,0.6238772869110107,184,143.70281834396985,0.7402413455619976
v00034,4,376.5,475.5,,0.6739578247070312,0.0,0.6938989052388571,0.38620156049728394,0.05,0.6565169394016266,184,125.90671149704451,0.7336324158884108
v00034,5,382.5,563.5,,0.6841119527816772,0.0,0.6947087838274753,0.2691413462162018,0.05,0.6725228428840637,184,133.5608475564602,0.6668490374139209
v00034,6,377.5,486.5,,0.6742170453071594,0.0,0.6919576459006074,0.37972885370254517,0.05885254915624212,0.657776951789856,184,123.24163257600898,0.6156649192997043
v00034,7,379.5,519.5,,0.6830763220787048,0.0,0.7141291389527429,0.3376818597316742,0.05885254915624212,0.6693849861621857,184,122.06760421995673,0.5238129819280604
v00034,8,381.5,552.5,,0.6820011734962463,0.0,0.7075561237388008,0.2843344807624817,0.05885254915624212,0.6720854043960571,184,129.60902746336768,0.5136235777880304
v00034,9,373.5,430.5,,0.6712382435798645,0.0,0.7046507594125386,0.25144991278648376,0.05,0.6527146697044373,184,144.3346805171924,0.4971988521732691
v00034,10,679.5,576.5,,0.6252726316452026,0.0,0.6755016821905276,0.2812838554382324,0.05,0.6340175569057465,184,195.12175685965929,0.3956900272432017
v00034,11,374.5,441.5,,0.6654822826385498,0.0,0.6632902939647876,0.2331964671611786,0.05885254915624212,0.6467073857784271,184,138.46479697020467,0.368073167707845
v00034,12,374.5,452.5,,0.6637973785400391,0.0,0.6854098216659692,0.1952020823955536,0.05885254915624212,0.6531614065170288,184,134.18830053324322,0.305637115168094
v00034,13,381.5,541.5,,0.684244692325592,0.0,0.7164038771436106,0.31249842047691345,0.09358541225631423,0.6667890250682831,184,125.55676007288497,0.07568457282204323
v00034,14,673.5,498.5,,0.6998952031135559,0.0,0.7050205210485012,0.21477355062961578,0.05,0.6860692203044891,184,173.5064840286956,0.07516944698844245
v00034,15,675.5,520.5,,0.704154908657074,0.0,0.7200499025940987,0.17427369952201843,0.05,0.6886065602302551,184,176.69323699564734,0.07379759498962207
v00034,16,377.5,497.5,,0.6752572655677795,0.0,0.7077383042013763,0.3583438992500305,0.125,0.6649438440799713,184,122.52550754842846,0.0718918242510887
v00034,17,672.5,476.5,,0.7017726302146912,0.0,0.6948826231488481,0.22253023087978363,0.05,0.6860696971416473,184,174.09336575527513,0.07181964536511186
v00034,18,505.5,454.5,,0.40884020924568176,0.0,0.2977149073203603,0.1895304024219513,0.125,0.396581307053566,184,45.83121207212395,0.06479460305139438
v00034,19,552.5,573.5,,0.41262075304985046,0.0,0.3256265297958509,0.21047553420066833,0.12961646096066226,0.361783042550087,184,90.32441530394757,0.06011780609735234
v00034,20,669.5,443.5,,0.6940776705741882,0.0,0.7161084930837709,0.2759955823421478,0.05885254915624212,0.6787132322788239,184,178.66868779951344,0.05411496584101802
v00035,1,375.5,474.5,126.12818728245166,0.5420659780502319,0.0,0.508454787023665,0.34895098209381104,0.05,0.5130617618560791,187,127.0846174798508,0.7760089078213381
v00035,2,418.5,477.5,83.02419452390434,0.5403339862823486,0.0,0.5447971168953355,0.3275678753852844,0.05,0.4975159913301468,187,84.54880247525686,0.7692478500208595
v00035,3,403.5,476.5,98.05743233198557,0.5346234440803528,0.0,0.5016352060739988,0.30941909551620483,0.05,0.5087343752384186,187,99.32018928697227,0.7443177374894816
v00035,4,643.5,494.5,142.6263792981463,0.5422660708427429,0.0,0.5006204516565745,0.27077925205230713,0.05,0.4441152662038803,187,143.6053620168829,0.7414492946861151
v00035,5,501.5,483.5,0.7426068195723212,0.7148046493530273,0.0,0.7952216597299044,0.3237532079219818,0.05,0.2527027055621147,187,16.56804152578089,0.7170150688647434
v00035,6,389.5,475.5,112.0927733234822,0.541130006313324,0.0,0.5304710114232921,0.33821776509284973,0.05,0.5155821442604065,187,113.18347935984298,0.714019178709434
v00035,7,585.5,490.5,84.49751464813392,0.5347074270248413,0.0,0.49155206944148844,0.2489151507616043,0.05,0.5077404677867889,187,86.02615881230545,0.6701433869993519
v00035,8,614.5,492.5,113.56080761735164,0.5362399816513062,0.0,0.5072969771686261,0.26603543758392334,0.05885254915624212,0.5118946731090546,187,114.74537027697457,0.6125087416870196
v00035,9,332.5,471.5,169.23245072376426,0.5293388366699219,0.0,0.5327416706414734,0.3262437582015991,0.05,0.44009050726890564,187,169.90732768188664,0.583635835541106
v00035,10,628.5,493.5,127.59516930862827,0.5317619442939758,0.0,0.516776661072497,0.24898631870746613,0.05,0.5128386616706848,187,128.6642918606402,0.5584514449483879
v00035,11,432.5,478.5,68.98903594438374,0.5090115070343018,0.0,0.5150219883146526,0.2548799216747284,0.05,0.4462229907512665,187,70.84137209286675,0.5142923103726325
v00035,12,571.5,489.5,70.46530903585993,0.5341408848762512,0.0,0.5102145293543339,0.25765976309776306,0.05885254915624212,0.5125411450862885,187,72.26686654338903,0.42761697332680176
v00035,13,382.5,474.5,119.14413994577706,0.5229763388633728,0.0,0.5253538436506124,0.25465941429138184,0.05885254915624212,0.4975835233926773,187,120.23518619771835,0.3946565373174963
v00035,14,549.5,487.5,48.374985155423126,0.5247653126716614,0.0,0.5094043505561638,0.1663980633020401,0.05,0.4032436013221741,187,51.05389309347525,0.34874041912114845
v00035,15,339.5,471.5,162.24866358227115,0.5283852815628052,0.0,0.5277072753246562,0.2736723721027374,0.08106601717798213,0.4622054249048233,187,163.01073584276588,0.24791368089095303
v00035,16,578.5,490.5,77.52950100090868,0.5081522464752197,0.0,0.4771702019587096,0.16439756751060486,0.05885254915624212,0.4867646098136902,187,79.07275131168764,0.23364246928768329
v00035,17,486.5,698.5,216.2396115992171,0.5739434957504272,0.0,0.6362890305141833,0.4246169924736023,0.05,0.1360982209444046,187,198.95853839430967,0.12779483941053463
v00035,18,411.5,476.5,90.0752636877209,0.5153881907463074,0.0,0.5127504032080014,0.23082852363586426,0.08106601717798213,0.49570006132125854,187,91.56691542254768,0.08379892385513206
v00035,19,353.5,472.5,148.213019125937,0.5224295854568481,0.0,0.510001847649848,0.25880467891693115,0.09358541225631423,0.5002599507570267,187,149.05871326427047,0.07368501032041379
