pair_id,candidate_id,cx,cy,corr_score,fft_intensity_score,fft_gradient_score,peak_margin,psr,context_32,context_64,context_128,phase_dx,phase_dy,phase_residual,scale_consistency,rotation_consistency,periodicity_distance,periodicity_index,template_residual,edge_similarity,center_prior,PACE_score,score_combined,correct
pair_001,10,508.5,864.5,0.8600436449050903,0.8600436449050903,0.6589550375938416,0.0005581378936767,2.722115993499756,0.8372522870881041,0.803614043535159,0.8398254093467493,0.0,0.0,0.0955158472061157,0.0,0.0,0.0,0.7723731233332807,1833.109375,0.0,364.5990948973955,1.0295426845550537,0.8164625013185582,0
pair_001,11,926.5,73.5,0.8594855070114136,0.8594855070114136,0.6069396734237671,0.0008257627487182,2.678198337554932,0.8745096889634776,0.760305537041496,0.6646938101294101,0.0,0.0,0.0879100561141967,0.0,0.0,0.0,0.7723731233332807,1960.309326171875,0.0,603.162084352125,1.0287692546844482,0.7379891987146516,0
pair_001,12,239.5,67.5,0.8586597442626953,0.8586597442626953,0.6441976428031921,0.0012117624282836,2.6661248207092285,0.7970447190550073,0.8387381890086505,0.7521793129680414,0.0,0.0,0.0979213416576385,0.0,0.0,0.0,0.7723731233332807,2021.2442626953125,0.0,504.8925628289646,1.0276395082473757,0.7786461950393425,0
pair_001,13,920.5,867.5,0.8574479818344116,0.8574479818344116,0.6390799880027771,0.0005059838294982,2.697382688522339,0.8303467929083939,0.8234228913716738,0.7947211417853172,-1.0,0.0,0.0739374980330467,0.0,0.0,0.0,0.7723731233332807,1770.6021728515625,0.0,558.4590405750453,1.0259445905685425,0.7781095975929194,0
pair_001,14,237.5,345.5,0.8569419980049133,0.8569419980049133,0.6673099398612976,0.0017929673194885,2.72994351387024,0.851190459648803,0.8214433250677464,0.7056780631685287,1.0,0.0,0.0863094329833984,0.0,0.0,0.0,0.7723731233332807,1905.5499267578125,0.0,304.5923505277176,1.0252535343170166,0.8022998292755186,0
pair_001,15,138.5,861.5,0.8551490306854248,0.8551490306854248,0.6393800377845764,0.0004928708076477,2.700724124908448,0.840411931411125,0.818848054198447,0.7940942538862413,-1.0,0.0,0.0805825218558311,0.0,0.0,0.0,0.7723731233332807,1880.7225341796875,0.0,511.2382027978738,1.0227646827697754,0.7842272322746847,0
pair_001,16,144.5,67.5,0.8546561598777771,0.8546561598777771,0.5983434915542603,0.0026257038116455,2.660027027130127,0.8806050221870484,0.7498172895776388,0.6641431879472705,0.0,0.0,0.0914874374866485,0.0,0.0,0.0,0.7723731233332807,2067.416259765625,0.0,559.8539988246936,1.0220874547958374,0.7403710342342913,0
pair_001,17,783.5,866.5,0.8520304560661316,0.8520304560661316,0.6347392797470093,0.0005300641059875,2.68265151977539,0.8660155026053978,0.7695622176055938,0.776659435858941,1.0,0.0,0.066877506673336,0.0,0.0,0.0,0.7723731233332807,1844.39892578125,0.0,463.3513785454836,1.0184102058410645,0.7791977048865203,0
pair_001,18,374.5,346.5,0.851500391960144,0.851500391960144,0.6656931638717651,0.001718521118164,2.7006866931915283,0.8581396659002403,0.77468003475924,0.8296835979026675,0.0,0.0,0.0743926987051963,0.0,0.0,0.0,0.7723731233332807,1893.752685546875,0.0,198.2738005889835,1.017668843269348,0.832126588469788,0
pair_001,19,789.5,72.5,0.84978187084198,0.84978187084198,0.5787306427955627,0.84978187084198,2.6683390140533447,0.8089329831114312,0.8275991426140054,0.7748635236948334,0.0,0.0,0.1138016805052757,0.0,0.0,0.0,0.7723731233332807,2030.6591796875,0.0,516.3007844270625,1.0152627229690552,0.7748896593230953,0
pair_002,0,668.5,69.5,0.703711986541748,0.703711986541748,0.4638358950614929,5.304813385009766e-06,2.022808313369751,0.4856603030527954,0.4365663131741446,0.2268140354050884,-1.0,0.0,0.0442460514605045,0.0,0.0,0.0,0.751104497258775,2400.19384765625,0.0,462.3013086721689,0.8121873140335083,0.4741048690271339,0
pair_002,1,872.5,499.5,0.703706681728363,0.703706681728363,0.4597192108631134,0.0002714395523071,2.07885479927063,0.4291716876914426,0.4491217038470567,0.264329867897798,3.0,0.0,0.0499381981790065,0.0,0.0,0.0,0.751104497258775,2331.98291015625,0.0,372.5003355703186,0.8121883869171143,0.4553358412444149,0
pair_002,2,828.5,703.5,0.7034352421760559,0.7034352421760559,0.4562881290912628,0.0005456209182739,2.1694118976593018,0.521219411053826,0.3804765889552862,0.1639765257019214,3.0,0.0,0.0432838015258312,0.0,0.0,0.0,0.751104497258775,2327.70703125,0.0,386.4252838518722,0.8118069171905518,0.4283466930837966,0
pair_002,3,855.5,96.5,0.702889621257782,0.702889621257782,0.4532813429832458,0.0001855492591857,2.062949657440185,0.4402751009044864,0.4966085649359674,0.3221793682759351,4.0,-3.0,0.0381742529571056,0.0,0.0,0.0,0.751104497258775,2355.070556640625,0.0,537.7662131447084,0.8110525608062744,0.3755715181230688,0
pair_002,4,332.5,78.5,0.7027040719985962,0.7027040719985962,0.4768881499767303,0.0001725554466247,2.07255220413208,0.4688632947460932,0.4018853120990186,0.7070038933590974,4.0,0.0,0.0392210520803928,0.0,0.0,0.0,0.751104497258775,2470.00830078125,0.0,453.5620134005933,0.8107965588569641,0.4873100091299928,0
pair_002,5,879.5,294.5,0.7025315165519714,0.7025315165519714,0.4503131508827209,0.0002955198287963,2.056262254714966,0.393873193577214,0.5062008164241493,0.334817102229021,3.0,0.0,0.0359627269208431,0.0,0.0,0.0,0.751104497258775,2346.78857421875,0.0,431.5674918248593,0.8105539083480835,0.4671501753402103,0
pair_002,6,269.5,655.5,0.702235996723175,0.702235996723175,0.4764250516891479,0.0003377199172973,2.045579195022583,0.3577809779530691,0.4891786173956651,-0.0939620944732768,3.0,0.0,0.0380067005753517,0.0,0.0,0.0,0.751104497258775,2493.78125,0.0,278.04765778549546,0.81013423204422,0.3987625140592303,0
pair_002,7,652.5,89.5,0.7018982768058777,0.7018982768058777,0.4768376052379608,0.0002065896987915,2.053903102874756,0.4580629410831284,0.4738048275932606,0.2071357120392549,-2.0,0.0,0.0460310205817222,0.0,0.0,0.0,0.751104497258775,2383.126708984375,0.0,437.9115207436315,0.8096679449081421,0.4776511327114251,0
