pair_id,set_type,gt_found,pred_found,loc_err,scale_err,theta_err,score,failure_mode
pair_067,SetA,1,1,0.06371151479609902,0.01993033906623687,0.031095871047573276,0.9364062414363026,SUBPIXEL_SUCCESS
pair_068,SetA,1,0,-1.0,10.83914514473732,4.574738111665347,0.2571516082702585,PRESENCE_FALSE_NEGATIVE
pair_069,SetA,1,1,0.26746478286368514,0.020762621972760797,0.030553541544780016,0.9256575540283156,SUBPIXEL_SUCCESS
pair_070,SetB,1,0,-1.0,10.793949967100176,3.675030004050472,0.2597989518615404,PRESENCE_FALSE_NEGATIVE
pair_071,SetB,1,1,0.1453612917440095,0.049066865776147495,0.011592338526986934,0.9001193236487651,SUBPIXEL_SUCCESS
pair_072,SetB,1,1,4.6745456441134365,0.05585387571733058,0.020496853894027,0.799507302679918,IN_BOUNDS_SUCCESS
pair_073,SetB,1,0,-1.0,10.877932124290403,1.430869050232289,0.521401519670781,PRESENCE_FALSE_NEGATIVE
pair_074,SetB,1,1,0.031803610596259364,0.06501915876181208,0.0393709137902325,0.9263224367801408,SUBPIXEL_SUCCESS
pair_075,SetB,1,0,-1.0,10.385126776815884,0.0078429336396137,0.3798162841502281,PRESENCE_FALSE_NEGATIVE
pair_076,SetB,1,0,-1.0,10.910273427908958,0.9382020045160592,0.2527019040642242,PRESENCE_FALSE_NEGATIVE
pair_077,SetB,1,1,2.288069588417218,0.013950787573241641,0.0048414164465153675,0.92538986108699,IN_BOUNDS_SUCCESS
pair_078,SetB,1,0,-1.0,8.856183267544658,3.672322769702895,0.4905995352568529,PRESENCE_FALSE_NEGATIVE
pair_079,SetB,1,1,0.21071552641115793,0.03516627675420381,0.07168120591744742,0.9087846039232602,SUBPIXEL_SUCCESS
pair_080,SetB,1,0,-1.0,11.14776698568926,1.8239668564277445,0.3188006870544423,PRESENCE_FALSE_NEGATIVE
pair_081,SetB,1,1,0.10849604742064888,0.10083756340110206,0.0797917779597333,0.8862901797178607,SUBPIXEL_SUCCESS
pair_082,SetB,1,0,-1.0,8.22395424751932,3.1226545332110813,0.2703320900019502,PRESENCE_FALSE_NEGATIVE
pair_083,SetB,1,0,-1.0,8.546717976510179,4.49751327734673,0.4198048285132416,PRESENCE_FALSE_NEGATIVE
pair_084,SetB,1,1,0.13082990025363928,0.059556463689585115,0.11719477389234267,0.8649686615751248,SUBPIXEL_SUCCESS
pair_085,SetB,1,0,-1.0,11.394330819256863,1.1279085096053998,0.3550918044814404,PRESENCE_FALSE_NEGATIVE
pair_086,SetB,1,0,-1.0,11.872125133095311,4.501468561092846,0.1990199389704655,PRESENCE_FALSE_NEGATIVE
pair_087,SetB,1,1,0.2888440552975442,0.018095709523443304,0.07477286862057397,0.8911140820384218,SUBPIXEL_SUCCESS
pair_088,SetB,1,1,0.14797303484763866,0.003592848623227951,0.029876269182023296,0.8990418752251581,SUBPIXEL_SUCCESS
pair_089,SetB,1,1,0.030352593641517173,0.11861935574429339,0.03184075563604605,0.9224608232108252,SUBPIXEL_SUCCESS
pair_090,SetB,1,1,0.08483976364925534,0.014884892431286545,0.06338062760212182,0.9021547044192616,SUBPIXEL_SUCCESS
pair_091,SetB,1,0,-1.0,11.97333713043265,3.694465867891481,0.427563122495869,PRESENCE_FALSE_NEGATIVE
pair_092,SetB,1,1,4.089208275976512,0.008371207149243887,0.04726798110097441,0.9090687194039456,IN_BOUNDS_SUCCESS
pair_093,SetB,1,1,0.19065041570603658,0.0059393085722394545,0.036133502318153266,0.9303020926069494,SUBPIXEL_SUCCESS
pair_094,SetB,1,0,-1.0,8.669078661692495,1.4220877781024497,0.3442620825978408,PRESENCE_FALSE_NEGATIVE
pair_095,SetB,1,1,0.12812498334420017,0.09051504809399447,0.038345117696129805,0.8811302231404807,SUBPIXEL_SUCCESS
pair_096,SetB,1,0,-1.0,9.117367437126273,0.7312295839170782,0.5685378158837628,PRESENCE_FALSE_NEGATIVE
pair_097,SetB,1,1,0.1504190222377225,0.09812202571718309,0.2010091868610179,0.8874285096774877,SUBPIXEL_SUCCESS
pair_098,SetB,1,0,-1.0,9.991589778599575,3.672991552856529,0.4456576441655004,PRESENCE_FALSE_NEGATIVE
pair_099,SetB,1,1,0.12599445363275208,0.023315148713860978,0.023334818429037618,0.914983292491033,SUBPIXEL_SUCCESS
pair_100,SetB,1,1,0.21657007821198637,0.02812096430959521,0.08050109719137266,0.8962200940325468,SUBPIXEL_SUCCESS
pair_101,SetB,1,1,0.3192268715448139,0.06333903909330196,0.08431377155450476,0.9440010822078514,SUBPIXEL_SUCCESS
pair_102,SetB,1,0,-1.0,8.539617350198082,4.076496824981973,0.5583539431994157,PRESENCE_FALSE_NEGATIVE
pair_103,SetB,1,1,0.07562747609076324,0.007481763737104075,0.08182331813771038,0.91587204723082,SUBPIXEL_SUCCESS
pair_104,SetB,1,0,-1.0,10.15946304666401,3.731313579114373,0.3381004539517496,PRESENCE_FALSE_NEGATIVE
pair_105,SetB,1,1,0.6445667727251063,0.06263701151257628,0.08035065315386625,0.9429683713905176,SUBPIXEL_SUCCESS
pair_106,SetB,1,1,0.1864257550310045,0.02425427596285168,0.1818964365984641,0.8753423533052995,SUBPIXEL_SUCCESS
pair_107,SetB,1,1,0.09805300428696422,0.055171442299654316,0.07941958230229,0.8811822444632318,SUBPIXEL_SUCCESS
pair_108,SetB,1,0,-1.0,10.159816827997092,2.262280083100258,0.3431589530903443,PRESENCE_FALSE_NEGATIVE
pair_109,SetB,1,1,0.5517334067684603,0.012159978751387968,0.04470664169131178,0.8861948679461601,SUBPIXEL_SUCCESS
pair_110,SetB,1,0,-1.0,11.779830299316806,2.126186899308131,0.202051720888483,PRESENCE_FALSE_NEGATIVE
pair_111,SetB,1,1,0.24790831386930115,0.062278117282899004,0.06651619087881522,0.9289947783552662,SUBPIXEL_SUCCESS
pair_112,SetB,1,0,-1.0,9.21143451694916,2.9169358564157166,0.3089062619045451,PRESENCE_FALSE_NEGATIVE
pair_113,SetB,1,0,-1.0,8.468032986529112,1.4397813061972755,0.454169693703895,PRESENCE_FALSE_NEGATIVE
pair_114,SetB,1,1,4.608503260904908,0.011173552722070212,0.08499770377592131,0.8724298971386663,IN_BOUNDS_SUCCESS
pair_115,SetB,1,1,0.38439091001100256,0.057940151981467736,0.05548667064449386,0.9268964027367524,SUBPIXEL_SUCCESS
pair_116,SetB,1,0,-1.0,9.350680345971464,1.5704309804846073,0.5346522964320192,PRESENCE_FALSE_NEGATIVE
pair_117,SetB,1,1,0.24377685813177094,0.2563099726781406,0.07145354144427607,0.9050349994979012,SUBPIXEL_SUCCESS
pair_118,SetB,1,0,-1.0,8.243964330265932,4.36403325502121,0.2692388525768249,PRESENCE_FALSE_NEGATIVE
pair_119,SetB,1,0,-1.0,10.629159853054103,4.439489659818224,0.3486130193469087,PRESENCE_FALSE_NEGATIVE
pair_120,SetB,1,0,-1.0,9.841559150141318,3.4541359876566045,0.2731327136156648,PRESENCE_FALSE_NEGATIVE
pair_121,SetB,1,0,-1.0,11.581456633333616,1.6146532063125385,0.319506267028709,PRESENCE_FALSE_NEGATIVE
pair_122,SetB,1,1,0.10154224527101559,0.018823850824741584,0.0962117049407788,0.8908058176469524,SUBPIXEL_SUCCESS
pair_123,SetB,1,0,-1.0,9.499484087278686,2.6142756252043875,0.5169940417104997,PRESENCE_FALSE_NEGATIVE
pair_124,SetB,1,0,-1.0,8.678349002671597,3.3401636199965115,0.3010204104427858,PRESENCE_FALSE_NEGATIVE
pair_125,SetB,1,1,0.2261405499486512,0.057719855679888354,0.04541629916289747,0.8632135915916878,SUBPIXEL_SUCCESS
pair_126,SetB,1,1,0.23969127701541945,0.032541128364705685,0.1626894443981728,0.8798975658391052,SUBPIXEL_SUCCESS
pair_127,SetB,1,0,-1.0,10.145940923562224,4.8453109991354335,0.3995423833329588,PRESENCE_FALSE_NEGATIVE
pair_128,SetB,1,0,-1.0,8.666842403057338,1.518141891487092,0.5232291237176887,PRESENCE_FALSE_NEGATIVE
pair_129,SetB,1,1,0.11700098172742882,0.06102604342631324,0.04267023839350559,0.9372408033927658,SUBPIXEL_SUCCESS
pair_130,SetB,1,1,4.3182896663123325,0.12215177531095023,0.0028443850848516306,0.8879978565477453,IN_BOUNDS_SUCCESS
pair_131,SetB,1,1,0.08386605976952724,0.052046683914975134,0.06820865573910795,0.8988567532886536,SUBPIXEL_SUCCESS
pair_132,SetB,1,0,-1.0,9.903234267851792,3.320705987706245,0.2116464974735601,PRESENCE_FALSE_NEGATIVE
pair_133,SetB,1,1,0.08494154338196477,0.16160733037250452,0.03842118069893541,0.925153921291744,SUBPIXEL_SUCCESS
pair_134,SetB,1,0,-1.0,10.986059782278655,3.544469457508024,0.3975006645906612,PRESENCE_FALSE_NEGATIVE
pair_135,SetB,1,1,0.23656623646403346,0.0421767254068115,0.05018747446357885,0.9353767253471544,SUBPIXEL_SUCCESS
pair_136,SetB,1,0,-1.0,10.030768943847788,1.7861887227745186,0.518718410624154,PRESENCE_FALSE_NEGATIVE
pair_137,SetB,1,0,-1.0,11.949802998291268,3.78161965487544,0.4282980107406863,PRESENCE_FALSE_NEGATIVE
pair_138,SetB,1,0,-1.0,10.13785344094579,1.9266826266081587,0.2506511644887041,PRESENCE_FALSE_NEGATIVE
pair_139,SetB,1,1,0.0472498073401632,0.06791251107650353,0.035003111280919263,0.9254664656760452,SUBPIXEL_SUCCESS
pair_140,SetC,0,1,-1.0,0.0,0.0,0.8987357674433635,ABSENCE_FALSE_POSITIVE
pair_141,SetC,0,0,0.0,0.0,0.0,0.4647996175559085,REJECTION_SUCCESS
pair_142,SetC,0,0,0.0,0.0,0.0,0.2211455369671934,REJECTION_SUCCESS
pair_143,SetC,0,0,0.0,0.0,0.0,0.6257986375914512,REJECTION_SUCCESS
pair_144,SetC,0,0,0.0,0.0,0.0,0.4833430269020679,REJECTION_SUCCESS
pair_145,SetC,0,0,0.0,0.0,0.0,0.628583874842082,REJECTION_SUCCESS
pair_146,SetC,0,0,0.0,0.0,0.0,0.5404729484319999,REJECTION_SUCCESS
pair_147,SetC,0,0,0.0,0.0,0.0,0.6351226926904008,REJECTION_SUCCESS
pair_148,SetC,0,0,0.0,0.0,0.0,0.5223735305157441,REJECTION_SUCCESS
pair_149,SetC,0,0,0.0,0.0,0.0,0.4742300441030452,REJECTION_SUCCESS
pair_150,SetC,0,0,0.0,0.0,0.0,0.3940898841076731,REJECTION_SUCCESS
pair_151,SetC,0,0,0.0,0.0,0.0,0.4147215325036046,REJECTION_SUCCESS
pair_152,SetC,0,0,0.0,0.0,0.0,0.4356568475509689,REJECTION_SUCCESS
pair_153,SetC,0,0,0.0,0.0,0.0,0.5869386434991205,REJECTION_SUCCESS
pair_154,SetC,0,0,0.0,0.0,0.0,0.3483354877471154,REJECTION_SUCCESS
pair_155,SetC,0,0,0.0,0.0,0.0,0.3946877772833015,REJECTION_SUCCESS
pair_156,SetC,0,0,0.0,0.0,0.0,0.5743435485588686,REJECTION_SUCCESS
pair_157,SetC,0,0,0.0,0.0,0.0,0.5795371567150087,REJECTION_SUCCESS
pair_158,SetC,0,0,0.0,0.0,0.0,0.4694340674871772,REJECTION_SUCCESS
pair_159,SetC,0,1,-1.0,0.0,0.0,0.9281186385171228,ABSENCE_FALSE_POSITIVE
pair_160,SetC,0,0,0.0,0.0,0.0,0.2597802178822448,REJECTION_SUCCESS
pair_161,SetC,0,0,0.0,0.0,0.0,0.4728016947517521,REJECTION_SUCCESS
pair_162,SetC,0,0,0.0,0.0,0.0,0.5961264652847824,REJECTION_SUCCESS
pair_163,SetC,0,0,0.0,0.0,0.0,0.4302770936618494,REJECTION_SUCCESS
pair_164,SetC,0,0,0.0,0.0,0.0,0.3732426930443557,REJECTION_SUCCESS
pair_165,SetC,0,0,0.0,0.0,0.0,0.4902628238072595,REJECTION_SUCCESS
pair_166,SetC,0,0,0.0,0.0,0.0,0.3749170026007598,REJECTION_SUCCESS
pair_167,SetC,0,0,0.0,0.0,0.0,0.5720270126554083,REJECTION_SUCCESS
pair_168,SetC,0,0,0.0,0.0,0.0,0.349133072871044,REJECTION_SUCCESS
pair_169,SetC,0,0,0.0,0.0,0.0,0.5055399900663266,REJECTION_SUCCESS
pair_170,SetC,0,0,0.0,0.0,0.0,0.3740943893702158,REJECTION_SUCCESS
pair_171,SetC,0,0,0.0,0.0,0.0,0.5853629105414968,REJECTION_SUCCESS
pair_172,SetC,0,0,0.0,0.0,0.0,0.5790905142904561,REJECTION_SUCCESS
pair_173,SetC,0,0,0.0,0.0,0.0,0.3592467002091273,REJECTION_SUCCESS
pair_174,SetC,0,0,0.0,0.0,0.0,0.2643649859905821,REJECTION_SUCCESS
pair_175,SetC,0,0,0.0,0.0,0.0,0.6960287774691476,REJECTION_SUCCESS
pair_176,SetC,0,0,0.0,0.0,0.0,0.4979654403938333,REJECTION_SUCCESS
pair_177,SetC,0,0,0.0,0.0,0.0,0.3807260661156246,REJECTION_SUCCESS
pair_178,SetC,0,0,0.0,0.0,0.0,0.2636124107876872,REJECTION_SUCCESS
pair_179,SetC,0,0,0.0,0.0,0.0,0.5711348345550982,REJECTION_SUCCESS
