pair_id,set_type,gt_found,corr_score,psr,peak_margin,context_32,context_64,context_128,context_score,phase_residual,phase_penalty,template_residual,center_prior,ambiguity_index,est_scale,est_theta
pair_038,SetA,1,0.7897974252700806,2.591830015182495,0.015545666217803955,0.7954197966414476,0.795167159095142,0.7947023890237179,0.7950317785758336,0.06275767087936401,0.125,2346.1142578125,95.13148795220224,0.8179602096815417,9.299999999999999,-3.75
pair_039,SetA,1,0.8713593482971191,2.5851902961730957,0.009708225727081299,0.8245541179461514,0.7670272875790223,0.7927185744508493,0.7888091684011789,0.06937962025403976,0.05,1886.56005859375,87.8179936004006,0.8059386074848337,9.999999999999998,-3.75
pair_040,SetA,1,0.7323563098907471,2.0226218700408936,-0.0013359785079956055,0.4405596249241713,0.719510687522746,0.6996336386137528,0.6557696554394339,0.03358444944024086,0.0875,2556.07763671875,99.4786409235671,0.8723846516300726,11.299999999999999,3.75
pair_041,SetA,1,0.9148983359336853,3.3275399208068848,0.024293899536132812,0.8740821805254315,0.8551668883059498,0.8907861497710494,0.8731976513358861,0.13668784499168396,0.05,1674.7298583984375,217.18655575334307,0.6285305023193359,8.2,-0.5
pair_042,SetA,1,0.8139994740486145,2.7098262310028076,0.005829274654388428,0.7858629015698959,0.6423381393659027,0.6696757156877556,0.6819781223354425,0.05025700479745865,0.1662132317597294,2305.085693359375,114.80635870891473,0.8909576342163597,8.999999999999998,3.0
pair_043,SetA,1,0.8654148578643799,1.7112362384796143,0.0010860562324523926,0.8017517609139322,0.838306118738469,0.8232414676723002,0.8249693867470942,0.05058543011546135,0.09358541225631423,1877.5518798828125,208.71631464741802,0.8469333410263061,9.199999999999998,0.5
pair_044,SetA,1,0.7517604231834412,2.341423273086548,0.020615220069885254,0.6928761212213415,0.7044858681384565,0.7221847495561985,0.7092434713221303,0.04258207976818085,0.12961646096066226,2360.21533203125,42.37924020083418,0.7576916907045306,11.599999999999998,2.0
pair_045,SetA,1,0.8734087944030762,2.249178886413574,0.006179213523864746,0.715079912199114,0.5620267275599775,0.8083159403533309,0.6911530496051461,0.03357284143567085,0.12961646096066226,1776.926513671875,93.12625838075961,0.9406625059902258,10.299999999999999,-4.75
pair_046,SetA,1,0.7451354265213013,2.067565679550171,-0.0030997395515441895,-0.06028916705882426,0.43693382250556756,0.7134218613824104,0.44808444014342635,0.03593285381793976,0.05,2446.48291015625,51.034302189801714,0.8654986977577209,11.2,1.25
pair_047,SetA,1,0.8536922335624695,2.38858699798584,0.014024019241333008,0.8150475470458188,0.8129412730829497,0.8010588236879834,0.808609548117537,0.10837898403406143,0.05,2052.590576171875,11.0,0.8843696180270185,9.399999999999999,2.75
pair_048,SetA,1,0.736290454864502,2.7284390926361084,-0.008555769920349121,0.5385468344619654,0.7161108430309495,0.6679347501889438,0.6613276041803504,0.05631229653954506,0.05,2365.769287109375,138.05795884337854,1.03732076680085,11.299999999999999,-2.5
pair_049,SetA,1,0.8773853182792664,2.820436477661133,-0.0016490817070007324,0.8441118158785524,0.8108660429800449,0.8428224056155221,0.8302977426139373,0.1038748249411583,0.05,1892.0439453125,81.02468759581859,0.9239670259292397,11.099999999999998,2.25
pair_050,SetA,1,0.821448564529419,2.3525710105895996,0.006189942359924316,0.31141793452618377,0.5501255072185359,0.8200098770141919,0.6103377405983279,0.031656086444854736,0.05,2414.66015625,86.06102486026994,0.9053042347174579,8.1,-2.0
pair_051,SetA,1,0.8802597522735596,2.644672155380249,0.0014431476593017578,0.7555877355263597,0.782500752806729,0.6764897233344147,0.7347137375617294,0.048382122069597244,0.05,1704.9866943359375,89.43433345198028,0.8810077229409415,11.499999999999998,-2.5
pair_052,SetA,1,0.763134241104126,2.270266056060791,-0.008046150207519531,0.4595782409005679,0.5113496190104401,0.7376556700318327,0.5915177637970228,0.043424446135759354,0.125,2491.451904296875,92.19544457292888,0.8857783400482772,10.599999999999998,-0.5
pair_053,SetA,1,0.8445104956626892,2.3172037601470947,0.02421778440475464,0.8143477042731525,0.8315402765465452,0.8019307321108862,0.816257944317603,0.11726808547973633,0.0875,1980.828125,28.319604517012593,0.832012220746134,11.599999999999998,-5.0
pair_054,SetA,1,0.7350257039070129,2.801095962524414,0.03627622127532959,0.12071034235134355,0.585596305110789,0.5899143959392582,0.4943463488902876,0.05931727588176727,0.05,2313.3359375,117.09184429327262,0.8666645646095276,10.499999999999998,3.5
pair_055,SetA,1,0.8865199685096741,2.8323850631713867,0.011299610137939453,0.8311083345316108,0.7201099830521269,0.8452426504932046,0.7923627203244548,0.15193191170692444,0.0,1777.7525634765625,144.54238132810735,0.8067806937974654,11.499999999999998,-1.0
pair_056,SetA,1,0.8254019618034363,2.2634170055389404,0.0021439790725708008,0.8118526855577936,0.583327288765488,0.8135736186289741,0.7211309000693436,0.03017418459057808,0.08106601717798213,2593.9833984375,22.20360331117452,0.9119949068212033,9.099999999999998,-2.25
pair_057,SetA,1,0.8756587505340576,2.0803773403167725,0.008022308349609375,0.8197357871778748,0.8230232375047905,0.8413796705855628,0.8297083206717164,0.12083789706230164,0.05,1949.4017333984375,72.83543093852057,0.9392691549801343,8.599999999999998,-0.5
pair_058,SetA,1,0.8000748157501221,2.145785093307495,0.0010054707527160645,0.6277786215126696,0.21251319160818535,0.7749230789627747,0.520530232530918,0.03901662677526474,0.16249999999999998,2652.98681640625,262.3251798817643,0.8933681311298808,8.0,-0.75
pair_059,SetA,1,0.850341796875,2.248690128326416,0.02698349952697754,0.7976779734303048,0.7262942681889325,0.7164659285988939,0.7366396734011915,0.1270882785320282,0.05,1978.577392578125,137.70439353920412,0.7860921171371098,8.399999999999999,1.25
pair_060,SetA,1,0.7219693660736084,2.0236780643463135,0.0013681650161743164,-0.06776019501745095,0.42515513676243005,0.7240446924082109,0.44612789266476627,0.04292994365096092,0.16249999999999998,2545.7724609375,44.72694937059759,0.9039801136888695,11.199999999999998,-2.25
pair_061,SetA,1,0.8583700060844421,1.805478811264038,-0.00014835596084594727,0.7293631133221807,0.762224593549853,0.8048473165854264,0.7727013867185479,0.04798253998160362,0.1340990257669732,1825.548095703125,91.93475947648963,0.9068945171108288,11.099999999999998,2.0
