pair_id,set_type,gt_rank,sel_dist_to_gt,gt_dist_to_gt,sel_raw_ncc,gt_raw_ncc,sel_psr,gt_psr,sel_context,gt_context,sel_gradient,gt_gradient,sel_phase,gt_phase,sel_neighbor,gt_neighbor,sel_family,gt_family,sel_center,gt_center,sel_score,gt_score,sel_margin,gt_margin
pair_062,SetA,15,61.14047191426282,4.106229050911329,0.765815794467926,0.7701514959335327,0.0,0.0,0.7850184761439019,0.791496653780821,0.6552605628967285,0.6639466881752014,0.05,0.16249999999999998,0.6076376214623451,0.6102920025587082,190.0,190.0,147.29901561110313,195.97959077414157,0.9406649720662572,0.09725550220941404,0.012719812651112883,0.005122973889215773
pair_066,SetA,2,28.20084451684959,0.20091251620069484,0.7792350053787231,0.7761808037757874,0.0,0.0,0.7220351092797159,0.6761754627291656,0.668677568435669,0.6842767000198364,0.05,0.05,0.7201444208621979,0.7679303884506226,200.0,200.0,77.02596964660685,67.7421582177598,0.8237719570133459,0.7180947661888041,0.10567719082454186,0.28410729067841545
pair_070,SetB,63,133.45133560164737,3.502244443967699,0.3993212580680847,0.33716481924057007,0.0,0.0,0.16045222967647474,0.34605569644722123,0.28447598218917847,0.2472067028284073,0.0875,0.05885254915624212,0.23333939537405968,0.20596755668520927,196.0,196.0,152.54015864682978,33.354160160315836,0.20746763889655434,0.003074114009073342,0.017474740726929866,9.850617343566508e-06
pair_072,SetB,29,260.2117025264246,4.718504288882489,0.28347310423851013,0.3521922528743744,0.0,0.0,0.1732052484931129,0.18584150906626656,0.14163485169410706,0.16224545240402222,0.12961646096066226,0.2,0.2929576188325882,0.33447904884815216,200.0,200.0,153.63918770938616,154.8709139896837,0.21063135242453024,0.024506398192078057,0.04609663299156011,0.002547448675745096
pair_073,SetB,13,164.6318859693069,0.5433798666598878,0.7394641637802124,0.7348548769950867,0.0,0.0,0.7059470049079895,0.7199139458382895,0.4455466866493225,0.422037810087204,0.05,0.05,0.3626735801808536,0.3622118735220283,135.0,135.0,75.95393340703298,90.27181176868004,0.5465338049717159,0.03323290719642017,0.22748595161748425,0.0060397614502275335
pair_077,SetB,12,150.46713034156207,2.7994977252419226,0.7336682081222534,0.748019278049469,0.0,0.0,0.7104264132938422,0.721937351580115,0.47629082202911377,0.5212134122848511,0.05,0.09358541225631423,0.5450210198760033,0.6125839054584503,187.0,187.0,86.37708029332781,75.0,0.8771532009044772,0.19584083228110327,0.03295623136461001,0.03520842536736024
pair_078,SetB,24,231.9187590169905,0.4469091809157674,0.574977457523346,0.5603195428848267,0.0,0.0,0.6106325186845569,0.5809283034115114,0.40984588861465454,0.41559404134750366,0.05,0.16249999999999998,0.40209516882896423,0.39683040231466293,159.0,159.0,151.7893276880822,93.04837451562494,0.7148384369055811,0.025512709208294973,0.06541606326176153,0.0038188419952444944
pair_079,SetB,5,13.266356053735084,0.5475035745803775,0.7983464002609253,0.7923539876937866,0.0,0.0,0.760901445060438,0.7589178324393899,0.5475066304206848,0.5258714556694031,0.05,0.05,0.5440642386674881,0.5424985438585281,81.0,81.0,63.00793600809346,63.150613615387776,0.5831717422997712,0.27864213243852776,0.14977431900276278,0.04918255294999091
pair_080,SetB,74,268.0757556445033,0.43270181200988245,0.4457893371582031,0.4136301577091217,0.0,0.0,0.37273159834256275,0.3141853203256578,0.2355722188949585,0.15845909714698792,0.05,0.17694368026754387,0.17990632448345423,0.15014046151190996,192.0,192.0,176.81911661356077,107.93516572461452,0.2939276798047048,0.0015225859847391692,0.04354385328169741,6.15712093952447e-05
pair_081,SetB,4,270.4132779805538,0.1697208768895147,0.6897459030151367,0.7512713074684143,0.0,0.0,0.6158059037544936,0.6444533933897156,0.4307546019554138,0.4515550434589386,0.05,0.05,0.6041659116744995,0.6418937146663666,200.0,200.0,89.9027252089724,190.6370897805566,0.3751895289416189,0.23769498447650525,0.041231258489536016,0.13123710234853725
pair_082,SetB,131,35.24618251851031,4.585604323399189,0.588083803653717,0.5784248113632202,0.0,0.0,0.5127402438920299,0.49780044810635576,0.32011985778808594,0.296474814414978,0.05,0.2,0.08971618372015655,0.08779761381447315,198.0,198.0,156.02884348735012,134.35028842544403,0.013503463388835549,0.00037230586458784687,0.0013810541085658296,8.071747008293233e-06
pair_083,SetB,51,262.7504871705289,0.5128303871250103,0.6838166117668152,0.6804503798484802,0.0,0.0,0.6084031541584441,0.587691494933706,0.34452974796295166,0.3356080949306488,0.14270509831248424,0.05,0.6111412346363068,0.5982731431722641,200.0,200.0,131.38683343470913,146.746379853133,0.02680402004662042,0.0014604505175231238,0.011201161030439525,5.164698611733972e-05
pair_084,SetB,11,20.681808228757934,0.3839917327157892,0.5668906569480896,0.5346013307571411,0.0,0.0,0.35244310334640605,0.24782283433186142,0.43972256779670715,0.39112475514411926,0.05,0.125,0.32167716324329376,0.3031548745930195,196.0,196.0,52.55949010407159,66.00378777009695,0.8853386279932223,0.09479398770259183,0.0615312322374858,0.006394530760003125
pair_088,SetB,2,278.7754086203702,0.35811793522282404,0.49807068705558777,0.5216779708862305,0.0,0.0,0.4587770218132553,0.4792599344052083,0.3681497275829315,0.4027726650238037,0.05,0.05,0.37965598702430725,0.39335885643959045,200.0,200.0,164.34719346554112,159.3267083699403,0.9344780830472951,0.8935649646768591,0.040913118370435986,0.040793325988888185
pair_093,SetB,2,156.6781691362187,0.4862669458840429,0.7137622237205505,0.7963955998420715,0.0,0.0,0.7416592635299027,0.6544108310264293,0.4693163335323334,0.5102346539497375,0.05,0.05,0.5482556894421577,0.5473069623112679,194.0,194.0,89.73572309844057,68.8367634335026,0.9106290040794967,0.9010054864032583,0.009623517676238369,0.0035261689579417776
pair_096,SetB,72,31.625826632224026,0.66912421954673,0.6007341146469116,0.5272086262702942,0.0,0.0,0.4774248120096606,0.503603799588743,0.40487155318260193,0.2686317265033722,0.05,0.1662132317597294,0.5095899850130081,0.4415333941578865,200.0,200.0,81.15417426109393,50.24937810560445,0.8817033400147593,0.0022794883287936504,0.173634781055524,0.00017020170177873715
pair_097,SetB,9,185.30230995044542,0.48877760099964623,0.7453221678733826,0.7591485381126404,0.0,0.0,0.6803676010954212,0.6886537787233893,0.40896284580230713,0.44134238362312317,0.05,0.05,0.6995456218719482,0.726067990064621,200.0,200.0,132.71209439986998,53.033008588991066,0.1663857092240492,0.032963889474893565,0.04237296695938242,0.001699916670419431
