pair_id,present,est_scale,est_theta,mode_strong,cx,cy,peak_x,peak_y,corr_score,psr,context_32,context_64,context_128,context_combined,phase_penalty,dist_to_center,neigh_cons,grad_ncc,family,gterr,corr_score_rel,psr_rel,context_128_rel,context_combined_rel,phase_penalty_rel,dist_to_center_rel,neigh_cons_rel,grad_ncc_rel,family_ratio,v25,pool_size,pair_runtime,refined_x,refined_y,refined_gterr
v00000,1,11.599999999999998,-2.75,0,312.0,504.0,269,461,0.5472338795661926,0.0,-0.01921778649733904,0.4631223848117918,0.5364211098186602,0.395973840552713,0.05,188.04254837669055,0.0,0.48544377088546753,187,11.692179134103055,0.0002835094928741455,0.0,-0.00803796903884213,-0.14592452932460231,0.0,-31.824893752468824,0.0,0.15660500526428223,0.935,0.0030347799296851934,200,5.156960964202881,311.5528567802934,504.39541893280915,11.269620979898667
v00000,1,11.599999999999998,-2.75,0,741.0,526.0,698,483,0.5626732110977173,0.0,0.5008766586937339,0.5719903856849886,0.5524690346303857,0.5499590998648964,0.05,242.3984323381651,0.0,0.3999626636505127,187,441.2554224829392,0.015722841024398804,0.0,0.008009955772883326,0.008060729987581117,0.0,22.530990209005722,0.0,0.07112389802932739,0.935,0.0004000712692811593,200,5.156960964202881,741.0,526.0,441.2554224829392
v00000,1,11.599999999999998,-2.75,0,297.0,583.0,254,540,0.5505152344703674,0.0,0.5125371659928613,0.5498299803689661,0.5482970145431316,0.5417582311634114,0.09358541225631423,219.31256233968907,0.0,0.4003680646419525,187,79.55979187043869,0.00356486439704895,0.0,0.00383793568562929,-0.00014013871390394783,0.043585412256314224,-0.5548797894703057,0.0,0.07152929902076721,0.935,0.00046270686232847323,200,5.156960964202881,297.0,583.0,79.55979187043869
v00000,1,11.599999999999998,-2.75,0,304.0,445.0,261,402,0.5424312949180603,0.0,0.5549580434562326,0.5502118609891983,0.5281390071047091,0.5423319559288095,0.0875,203.5706265648362,0.0,0.22802355885505676,187,58.62516321998536,-0.004519075155258179,0.0,-0.016320071752793264,0.0004335860514941281,0.03749999999999999,-16.29681556432317,0.0,-0.10081520676612854,0.935,0.00025090979932807997,200,5.156960964202881,304.0,445.0,58.62516321998536
v00000,1,11.599999999999998,-2.75,0,290.0,503.0,247,460,0.5400934219360352,0.0,0.6720965657106481,0.4897703457777333,0.5319510004925108,0.5431078516502272,0.05,210.02142747824567,0.0,0.47256678342819214,187,10.330685085799175,-0.006856948137283325,0.0,-0.01250807836499157,0.0012094817729119134,0.0,-9.846014650913702,0.0,0.14372801780700684,0.935,0.0013461624602482858,200,5.156960964202881,290.0,503.0,10.330685085799175
v00000,1,11.599999999999998,-2.75,0,305.0,419.0,262,376,0.5394455194473267,0.0,0.5610590777308544,0.5529175161438983,0.5291364493622077,0.5450334017486134,0.18713203435596426,211.1539722572133,0.0,0.23768508434295654,187,84.63902133950963,-0.007504850625991821,0.0,-0.015322629495294615,0.003135031871298044,0.13713203435596427,-8.713469871946074,0.0,-0.09115368127822876,0.935,0.00014766898419205662,200,5.156960964202881,305.0,419.0,84.63902133950963
v00000,1,11.599999999999998,-2.75,0,296.0,609.0,253,566,0.5455900430679321,0.0,0.4984977496879332,0.533949514726346,0.5447964768051882,0.5311979465502004,0.18713203435596426,231.29418496797535,0.0,0.3831420838832855,187,105.57891035489747,-0.0013603270053863525,0.0,0.00033739794768583575,-0.01070042332711496,0.13713203435596427,11.426742838815983,0.0,0.05430331826210022,0.935,0.00022626626750450727,200,5.156960964202881,296.0,609.0,105.57891035489747
v00000,1,11.599999999999998,-2.75,0,294.0,635.0,251,592,0.5466668605804443,0.0,0.5218423556126744,0.5500534127618943,0.5441216809098165,0.5420385085912193,0.05,246.29453911932356,0.0,0.3992915153503418,187,131.64227426860873,-0.0002835094928741455,0.0,-0.00033739794768583575,0.00014013871390394783,0.0,26.427096990164188,0.0,0.0704527497291565,0.935,0.00022544861662005073,200,5.156960964202881,294.0,635.0,131.64227426860873
v00000,1,11.599999999999998,-2.75,0,305.0,432.0,262,389,0.5246880054473877,0.0,0.5572958672858362,0.5556073657106655,0.5256296056595909,0.5439539620052699,0.05,206.51634317893584,0.0,0.20620307326316833,187,71.66253366388787,-0.022262364625930786,0.0,-0.018829473197911395,0.0020555921279545863,0.0,-13.35109895022353,0.0,-0.12263569235801697,0.935,0.0004033508725526694,200,5.156960964202881,305.0,432.0,71.66253366388787
v00000,1,11.599999999999998,-2.75,0,306.0,393.0,263,350,0.5273208618164062,0.0,0.559893555879542,0.5427320839002123,0.5157727892841439,0.5353806604496509,0.16249999999999998,221.55134844996994,0.0,0.21649639308452606,187,110.6554025072884,-0.01962950825691223,0.0,-0.028686289573358392,-0.0065177094276643865,0.11249999999999998,1.6839063208105642,0.0,-0.11234237253665924,0.935,0.00011076065941849977,200,5.156960964202881,306.0,393.0,110.6554025072884
