threshold,weighted_loc,loc_points,f1_rej,rej_points,false_rejects,false_accepts,rho,cal_points,total
0.72,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.721,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.722,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.723,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.724,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.725,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.726,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.727,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.728,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.729,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.73,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.731,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.732,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.733,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.734,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.735,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.736,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.737,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.738,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.739,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.74,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.741,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.742,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.743,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.744,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.745,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.746,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.747,97.51831501831502,39.007326007326014,0.4999999999999999,7.499999999999998,59,7,0.53940852400529,5.394085240052901,84.90141124737892
0.7475388179109881,97.51831501831502,39.007326007326014,0.5112781954887218,7.669172932330826,59,6,0.541562152048177,5.41562152048177,85.0921204601386
